sensor_id,sensor_name,lat,lon,timestamp,p1,p2
14801,SDS011,57.716,12.048,2018-12-31 18:50:47,39.34,10.59
10926,SDS011,59.472,18.304,2018-12-31 18:52:08,2.28,2.06
14837,SDS011,59.296,18.106,2018-12-31 18:54:00,5.44,2.56
14799,SDS011,57.75,11.97,2018-12-31 18:55:20,39.02,9.09
15071,SDS011,56.696,13.002,2018-12-31 18:57:18,4.28,1.65
12127,SDS011,57.702,11.904,2018-12-31 18:58:50,12.97,3.63
10823,SDS011,59.332,18.034,2018-12-31 19:00:49,5.46,3.36
16151,SDS011,55.658,13.358,2018-12-31 19:02:37,37.43,15.63
15561,SDS011,59.214,16.222,2018-12-31 19:04:06,1.75,1.52
13475,SDS011,63.824,20.288,2018-12-31 19:06:04,1.04,0.6
14133,SDS011,59.364,18.018,2018-12-31 19:07:23,6.13,3.24
17923,SDS011,55.73,13.2,2018-12-31 19:09:19,21.76,12.55
12131,SDS011,59.45,17.916,2018-12-31 19:10:47,1.56,1.1
15069,SDS011,59.284,17.95,2018-12-31 19:12:45,7.16,5.72
16705,SDS011,60.136,15.18,2018-12-31 19:14:45,1.1,1.05
8683,SDS011,59.744,18.206,2018-12-31 19:16:12,2.82,2.7
13419,SDS011,58.44,15.47,2018-12-31 19:18:03,1.58,1.18
11380,SDS011,55.606,12.998,2018-12-31 19:19:24,13.47,10.06
19119,SDS011,56.972,24.132,2018-12-31 19:21:19,9.45,4.94
14809,SDS011,57.566,11.936,2018-12-31 19:22:44,28.32,5.18
15071,SDS011,56.696,13.002,2018-12-31 19:24:38,4.62,1.72
16723,SDS011,57.736,11.894,2018-12-31 19:26:29,46.67,7.2
10825,SDS011,55.898,14.094,2018-12-31 19:28:07,12.72,8.6
10281,SDS011,59.472,18.048,2018-12-31 19:30:01,4.72,2.99
14209,SDS011,56.07,12.698,2018-12-31 19:31:26,12.22,5.24
14807,SDS011,57.718,12.034,2018-12-31 19:33:20,26.12,5.82
19599,SDS011,57.722,12.012,2018-12-31 19:34:44,44.7,7.66
17662,SDS011,56.892,15.09,2018-12-31 19:36:37,1.75,1.6
14296,SDS011,59.338,18.062,2018-12-31 19:38:38,5.88,4.48
12383,SDS011,63.808,20.336,2018-12-31 19:40:03,1.48,1.02
13421,SDS011,55.904,13.396,2018-12-31 19:42:04,29.85,16.9
14797,SDS011,63.708,20.368,2018-12-31 19:43:32,2.99,1.1
11543,SDS011,58.186,16.01,2018-12-31 19:45:24,0.72,0.7
11663,SDS011,59.38,18.04,2018-12-31 19:46:42,4.45,2.68
12141,SDS011,59.284,18.022,2018-12-31 19:48:47,3.22,2.46
12393,SDS011,59.344,18.034,2018-12-31 19:50:41,5.72,4.16
11006,SDS011,57.652,11.968,2018-12-31 19:52:07,23.53,6.2
17038,SDS011,55.75,13.202,2018-12-31 19:53:56,49.25,16.0
14837,SDS011,59.296,18.106,2018-12-31 19:55:28,2.37,1.43
7277,SDS011,59.266,15.23,2018-12-31 19:57:25,5.74,2.35
16149,SDS011,55.606,13.024,2018-12-31 19:58:49,15.24,7.63
7597,SDS011,59.32,18.064,2018-12-31 20:00:50,8.16,4.65
13441,SDS011,55.662,13.114,2018-12-31 20:02:43,12.38,6.1
10216,SDS011,59.674,16.838,2018-12-31 20:04:01,5.74,2.6
14276,SDS011,57.346,12.15,2018-12-31 20:06:05,39.65,10.58
12994,SDS011,57.748,11.952,2018-12-31 20:07:31,37.18,7.85
12990,SDS011,57.692,11.958,2018-12-31 20:09:27,32.95,9.66
13012,SDS011,57.662,12.006,2018-12-31 20:10:59,17.29,4.58
7406,SDS011,56.964,24.128,2018-12-31 20:12:59,10.65,6.14
13010,SDS011,57.632,11.962,2018-12-31 20:14:51,19.52,3.22
7275,SDS011,57.72,11.888,2018-12-31 20:16:17,39.53,8.72
17020,SDS011,55.728,13.194,2018-12-31 20:18:16,17.98,8.9
16296,SDS011,56.144,13.394,2018-12-31 20:19:42,9.88,4.88
18838,SDS011,56.92,14.804,2018-12-31 20:21:34,4.64,1.65
16151,SDS011,55.658,13.358,2018-12-31 20:23:16,20.8,11.0
16535,SDS011,55.718,13.218,2018-12-31 20:24:56,18.88,9.82
12131,SDS011,59.45,17.916,2018-12-31 20:27:02,3.44,2.04
13425,SDS011,57.918,12.53,2018-12-31 20:28:23,22.35,4.32
11004,SDS011,59.622,16.556,2018-12-31 20:30:20,13.8,5.57
16151,SDS011,55.658,13.358,2018-12-31 20:31:37,22.55,11.8
18590,SDS011,63.39,12.906,2018-12-31 20:33:37,5.5,0.92
18820,SDS011,59.332,18.034,2018-12-31 20:35:35,18.66,8.52
14811,SDS011,57.706,11.9,2018-12-31 20:37:01,22.35,4.54
10430,SDS011,59.958,17.726,2018-12-31 20:39:00,8.78,4.92
16155,SDS011,59.832,17.632,2018-12-31 20:40:25,4.6,3.49
15067,SDS011,60.024,18.77,2018-12-31 20:42:19,1.35,0.77
12135,SDS011,56.42,15.548,2018-12-31 20:43:42,5.8,3.95
13425,SDS011,57.918,12.53,2018-12-31 20:45:48,27.05,5.26
14209,SDS011,56.07,12.698,2018-12-31 20:47:39,12.18,4.95
18110,SDS011,57.49,12.078,2018-12-31 20:49:07,22.68,6.38
9436,SDS011,59.334,18.034,2018-12-31 20:50:59,8.07,4.48
11004,SDS011,59.622,16.556,2018-12-31 20:52:30,10.92,3.98
19547,SDS011,58.014,11.826,2018-12-31 20:54:30,13.42,3.12
16159,SDS011,57.818,15.224,2018-12-31 20:56:00,2.38,1.06
19119,SDS011,56.972,24.132,2018-12-31 20:57:59,10.4,6.92
13762,SDS011,60.45,23.238,2018-12-31 20:59:54,5.66,3.32
10823,SDS011,59.332,18.034,2018-12-31 21:01:22,11.84,5.85
17662,SDS011,56.892,15.09,2018-12-31 21:03:14,2.46,1.62
11659,SDS011,58.356,12.744,2018-12-31 21:04:45,27.23,5.87
13483,SDS011,57.786,12.08,2018-12-31 21:06:39,33.58,8.44
16149,SDS011,55.606,13.024,2018-12-31 21:08:42,9.14,4.56
11058,SDS011,59.272,15.22,2018-12-31 21:10:08,11.42,6.72
10914,SDS011,61.45,23.858,2018-12-31 21:12:00,1.95,1.8
10250,SDS011,58.692,12.478,2018-12-31 21:13:26,20.78,4.65
17536,SDS011,59.288,17.964,2018-12-31 21:15:26,8.3,4.28
15551,SDS011,57.712,11.996,2018-12-31 21:16:49,17.91,4.82
10825,SDS011,55.898,14.094,2018-12-31 21:18:47,11.17,6.0
16155,SDS011,59.832,17.632,2018-12-31 21:20:39,7.87,4.9
17038,SDS011,55.75,13.202,2018-12-31 21:22:07,18.75,8.04
7277,SDS011,59.266,15.23,2018-12-31 21:24:05,9.82,3.9
13010,SDS011,57.632,11.962,2018-12-31 21:25:36,16.38,2.78
16533,SDS011,55.722,13.202,2018-12-31 21:27:38,18.45,10.45
15071,SDS011,56.696,13.002,2018-12-31 21:28:56,3.97,1.97
14811,SDS011,57.706,11.9,2018-12-31 21:30:56,14.97,3.99
12687,SDS011,59.388,17.798,2018-12-31 21:32:49,6.82,4.92
10721,SDS011,59.45,18.124,2018-12-31 21:34:07,7.46,3.48
13441,SDS011,55.662,13.114,2018-12-31 21:36:09,9.54,4.44
17662,SDS011,56.892,15.09,2018-12-31 21:37:47,2.22,1.52
14801,SDS011,57.716,12.048,2018-12-31 21:39:39,34.49,8.66
13428,SDS011,57.708,11.962,2018-12-31 21:40:59,22.62,5.75
13425,SDS011,57.918,12.53,2018-12-31 21:43:00,27.12,4.83
11006,SDS011,57.652,11.968,2018-12-31 21:45:00,18.35,5.04
11546,SDS011,59.456,17.802,2018-12-31 21:46:16,3.99,1.44
10588,SDS011,55.676,13.346,2018-12-31 21:48:09,12.7,6.04
16446,SDS011,55.66,12.592,2018-12-31 21:49:36,1.84,1.35
14209,SDS011,56.07,12.698,2018-12-31 21:51:38,18.85,4.46
15073,SDS011,63.884,20.308,2018-12-31 21:53:00,9.8,3.17
11378,SDS011,59.392,16.748,2018-12-31 21:55:08,7.88,2.4
16446,SDS011,55.66,12.592,2018-12-31 21:56:58,1.66,1.44
12994,SDS011,57.748,11.952,2018-12-31 21:58:18,26.1,5.68
18590,SDS011,63.39,12.906,2018-12-31 22:00:17,18.03,1.5
11550,SDS011,59.27,18.078,2018-12-31 22:01:45,8.77,3.53
12693,SDS011,58.19,12.72,2018-12-31 22:03:31,16.6,4.2
8683,SDS011,59.744,18.206,2018-12-31 22:05:35,8.57,5.17
14276,SDS011,57.346,12.15,2018-12-31 22:07:18,32.76,8.66
12124,SDS011,57.908,16.49,2018-12-31 22:09:03,0.05,0.05
17927,SDS011,58.396,15.544,2018-12-31 22:10:31,7.28,1.94
14835,SDS011,56.098,12.65,2018-12-31 22:12:36,13.18,4.94
11380,SDS011,55.606,12.998,2018-12-31 22:13:57,10.64,3.86
7406,SDS011,56.964,24.128,2018-12-31 22:15:48,17.0,9.05
18836,SDS011,63.404,13.03,2018-12-31 22:17:48,8.36,1.46
11445,SDS011,64.178,15.432,2018-12-31 22:19:24,1.23,0.7
15837,SDS011,59.846,17.638,2018-12-31 22:21:24,12.5,5.38
17536,SDS011,59.288,17.964,2018-12-31 22:22:50,10.52,4.95
7499,SDS011,59.924,10.738,2018-12-31 22:24:54,14.35,4.23
10588,SDS011,55.676,13.346,2018-12-31 22:26:47,11.53,4.88
15551,SDS011,57.712,11.996,2018-12-31 22:28:07,19.45,5.45
18590,SDS011,63.39,12.906,2018-12-31 22:30:02,9.34,1.35
17712,SDS011,64.6,21.088,2018-12-31 22:31:27,0.9,0.9
13419,SDS011,58.44,15.47,2018-12-31 22:33:28,11.78,3.14
11404,SDS011,58.396,15.566,2018-12-31 22:35:00,5.38,1.97
14835,SDS011,56.098,12.65,2018-12-31 22:37:11,12.87,4.64
12691,SDS011,57.636,18.304,2018-12-31 22:39:04,3.4,2.62
11769,SDS011,59.238,18.226,2018-12-31 22:40:23,12.13,6.05
10281,SDS011,59.472,18.048,2018-12-31 22:42:16,11.15,5.24
10803,SDS011,57.69,11.954,2018-12-31 22:43:41,23.88,6.41
